"No.","Time","Source","Destination","Protocol","Length","Info"
"765","38.427491","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=523182 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"766","38.427749","192.168.1.20","146.75.58.248","TCP","54","54634  >  443 [RST, ACK] Seq=3 Ack=32 Win=0 Len=0"
"767","38.427849","192.168.1.20","146.75.58.248","TCP","54","54635  >  443 [RST, ACK] Seq=3 Ack=32 Win=0 Len=0"
"768","38.427892","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=3065 Ack=524638 Win=2053 Len=0"
"769","38.428813","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=524638 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"770","38.428813","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=526094 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"771","38.428813","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=527550 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"772","38.428813","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=529006 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"773","38.428813","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=530462 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"774","38.428813","146.75.58.248","192.168.1.20","TLSv1.2","1510","Application Data"
"775","38.428813","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=533374 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"776","38.428875","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=3065 Ack=534830 Win=2053 Len=0"
"777","38.429650","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=534830 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"778","38.429650","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=536286 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"779","38.429650","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=537742 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"780","38.429711","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=3065 Ack=539198 Win=2053 Len=0"
"781","38.431395","146.75.58.248","192.168.1.20","TCP","60","443  >  54620 [ACK] Seq=1 Ack=3 Win=297 Len=0"
"782","38.431395","146.75.58.248","192.168.1.20","TLSv1.2","85","Encrypted Alert"
"783","38.431395","146.75.58.248","192.168.1.20","TCP","60","443  >  54620 [FIN, ACK] Seq=32 Ack=3 Win=297 Len=0"
"784","38.431395","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=539198 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"785","38.431395","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=540654 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"786","38.431395","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=542110 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"787","38.431493","192.168.1.20","146.75.58.248","TCP","54","54620  >  443 [RST, ACK] Seq=3 Ack=32 Win=0 Len=0"
"788","38.431604","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=3065 Ack=543566 Win=2053 Len=0"
"789","38.433636","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=543566 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"790","38.433636","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=545022 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"791","38.433636","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=546478 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"792","38.433636","146.75.58.248","192.168.1.20","TLSv1.2","1510","Application Data"
"793","38.433636","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=549390 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"794","38.433636","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=550846 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"795","38.433636","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=552302 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"796","38.433636","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=553758 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"797","38.433636","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=555214 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"798","38.433733","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=3065 Ack=556670 Win=2053 Len=0"
"799","38.435643","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=556670 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"800","38.435643","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=558126 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"801","38.435643","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=559582 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"802","38.435744","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=3065 Ack=561038 Win=2053 Len=0"
"803","38.437026","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=561038 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"804","38.437026","146.75.58.248","192.168.1.20","TLSv1.2","1510","Application Data"
"805","38.437026","146.75.58.248","192.168.1.20","TLSv1.2","1510","Application Data"
"806","38.437026","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=565406 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"807","38.437026","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=566862 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"808","38.437026","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=568318 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"809","38.437026","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=569774 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"810","38.437026","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=571230 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"811","38.437026","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=572686 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"812","38.437177","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=3065 Ack=574142 Win=2053 Len=0"
"813","38.440243","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=574142 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"814","38.440243","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=575598 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"815","38.440243","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=577054 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"816","38.440243","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=578510 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"817","38.440243","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=579966 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"818","38.440243","146.75.58.248","192.168.1.20","TLSv1.2","1510","Application Data"
"819","38.440243","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=582878 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"820","38.440243","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=584334 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"821","38.440243","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=585790 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"822","38.440243","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=587246 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"823","38.440243","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=588702 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"824","38.440357","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=3065 Ack=590158 Win=2053 Len=0"
"825","38.445912","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=590158 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"826","38.445912","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=591614 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"827","38.445912","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=593070 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"828","38.445912","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=594526 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"829","38.445912","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=595982 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"830","38.445912","146.75.58.248","192.168.1.20","TLSv1.2","1510","Application Data"
"831","38.445912","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=598894 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"832","38.445912","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=600350 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"833","38.445912","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=601806 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"834","38.445912","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=603262 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"835","38.445912","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=604718 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"836","38.445912","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=606174 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"837","38.445912","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=607630 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"838","38.445912","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=609086 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"839","38.445912","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=610542 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"840","38.445912","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=611998 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"841","38.445912","146.75.58.248","192.168.1.20","TLSv1.2","1510","Application Data"
"842","38.445912","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=614910 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"843","38.446031","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=3065 Ack=616366 Win=2053 Len=0"
"844","38.449544","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=616366 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"845","38.449544","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=617822 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"846","38.449544","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=619278 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"847","38.449544","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=620734 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"848","38.449544","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=622190 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"849","38.449544","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=623646 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"850","38.449544","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=625102 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"851","38.449544","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=626558 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"852","38.449544","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=628014 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"853","38.449544","146.75.58.248","192.168.1.20","TLSv1.2","1510","Application Data"
"854","38.449544","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=630926 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"855","38.449544","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=632382 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"856","38.449628","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=3065 Ack=633838 Win=2053 Len=0"
"857","38.450173","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=633838 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"858","38.450173","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=635294 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"859","38.450173","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=636750 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"860","38.450173","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=638206 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"861","38.450173","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=639662 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"862","38.450173","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=641118 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"863","38.450234","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=3065 Ack=642574 Win=2053 Len=0"
"864","38.452143","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=642574 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"865","38.452143","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=644030 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"866","38.452143","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=645486 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"867","38.452143","146.75.58.248","192.168.1.20","TLSv1.2","1510","Application Data"
"868","38.452143","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=648398 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"869","38.452243","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=3065 Ack=649854 Win=2053 Len=0"
"870","38.453285","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=649854 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"871","38.453285","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=651310 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"872","38.453285","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=652766 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"873","38.453285","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=654222 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"874","38.453412","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=3065 Ack=655678 Win=2053 Len=0"
"875","38.454887","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=655678 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"876","38.454887","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=657134 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"877","38.454887","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=658590 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"878","38.454887","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=660046 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"879","38.454965","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=3065 Ack=661502 Win=2053 Len=0"
"880","38.455470","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=661502 Ack=3065 Win=419 Len=1456 [TCP segment of a reassembled PDU]"
"881","38.455470","146.75.58.248","192.168.1.20","TLSv1.2","1510","Application Data"
"882","38.455470","146.75.58.248","192.168.1.20","TLSv1.2","1318","Application Data"
"883","38.455524","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=3065 Ack=665678 Win=2053 Len=0"
"884","39.045049","192.168.1.20","20.199.120.151","TCP","55","49629  >  443 [ACK] Seq=1 Ack=1 Win=516 Len=1 [TCP segment of a reassembled PDU]"
"885","39.110007","20.199.120.151","192.168.1.20","TCP","66","443  >  49629 [ACK] Seq=1 Ack=2 Win=8091 Len=0 SLE=1 SRE=2"
"886","40.061250","192.168.1.20","192.168.1.1","DNS","94","Standard query 0xc2c4 A eu-teams.events.data.microsoft.com"
"893","40.076251","192.168.1.1","192.168.1.20","DNS","217","Standard query response 0xc2c4 A eu-teams.events.data.microsoft.com CNAME eu.events.data.trafficmanager.net CNAME onedscolprdweu02.westeurope.cloudapp.azure.com A 52.178.17.2"
"894","40.077605","192.168.1.20","52.178.17.2","TCP","66","54787  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"900","40.147909","52.178.17.2","192.168.1.20","TCP","66","443  >  54787 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM"
"901","40.148102","192.168.1.20","52.178.17.2","TCP","54","54787  >  443 [ACK] Seq=1 Ack=1 Win=132352 Len=0"
"902","40.148701","192.168.1.20","52.178.17.2","TLSv1.2","571","Client Hello"
"903","40.216929","52.178.17.2","192.168.1.20","TCP","1514","443  >  54787 [ACK] Seq=1 Ack=518 Win=525056 Len=1460 [TCP segment of a reassembled PDU]"
"904","40.216929","52.178.17.2","192.168.1.20","TCP","1514","443  >  54787 [ACK] Seq=1461 Ack=518 Win=525056 Len=1460 [TCP segment of a reassembled PDU]"
"905","40.216929","52.178.17.2","192.168.1.20","TCP","1514","443  >  54787 [ACK] Seq=2921 Ack=518 Win=525056 Len=1460 [TCP segment of a reassembled PDU]"
"906","40.216929","52.178.17.2","192.168.1.20","TCP","1514","443  >  54787 [ACK] Seq=4381 Ack=518 Win=525056 Len=1460 [TCP segment of a reassembled PDU]"
"907","40.217064","192.168.1.20","52.178.17.2","TCP","54","54787  >  443 [ACK] Seq=518 Ack=5841 Win=132352 Len=0"
"908","40.217248","52.178.17.2","192.168.1.20","TLSv1.2","519","Server Hello, Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"909","40.227012","192.168.1.20","52.178.17.2","TLSv1.2","212","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"910","40.227362","192.168.1.20","52.178.17.2","TLSv1.2","153","Application Data"
"911","40.227707","192.168.1.20","52.178.17.2","TLSv1.2","941","Application Data"
"912","40.227789","192.168.1.20","52.178.17.2","TCP","1494","54787  >  443 [ACK] Seq=1662 Ack=6306 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"913","40.227789","192.168.1.20","52.178.17.2","TCP","1494","54787  >  443 [ACK] Seq=3102 Ack=6306 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"914","40.227789","192.168.1.20","52.178.17.2","TLSv1.2","66","Application Data"
"915","40.294671","52.178.17.2","192.168.1.20","TCP","60","443  >  54787 [ACK] Seq=6306 Ack=775 Win=524800 Len=0"
"916","40.294671","52.178.17.2","192.168.1.20","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"917","40.295615","52.178.17.2","192.168.1.20","TLSv1.2","123","Application Data"
"918","40.295615","52.178.17.2","192.168.1.20","TLSv1.2","92","Application Data"
"919","40.295615","52.178.17.2","192.168.1.20","TLSv1.2","109","Application Data"
"920","40.295615","52.178.17.2","192.168.1.20","TLSv1.2","96","Application Data"
"921","40.295780","192.168.1.20","52.178.17.2","TCP","54","54787  >  443 [ACK] Seq=4554 Ack=6561 Win=131584 Len=0"
"922","40.295993","192.168.1.20","52.178.17.2","TLSv1.2","92","Application Data"
"923","40.297608","52.178.17.2","192.168.1.20","TLSv1.2","359","Application Data"
"924","40.349020","192.168.1.20","52.178.17.2","TCP","54","54787  >  443 [ACK] Seq=4592 Ack=6866 Win=131328 Len=0"
"925","40.412502","52.178.17.2","192.168.1.20","TCP","60","443  >  54787 [ACK] Seq=6866 Ack=4592 Win=525312 Len=0"
"927","41.550554","192.168.1.20","146.75.56.157","TCP","55","54489  >  443 [ACK] Seq=1 Ack=1 Win=507 Len=1 [TCP segment of a reassembled PDU]"
"928","41.624171","146.75.56.157","192.168.1.20","TCP","66","443  >  54489 [ACK] Seq=1 Ack=2 Win=290 Len=0 SLE=1 SRE=2"
"929","41.705130","192.168.1.20","35.190.60.146","TCP","55","54507  >  443 [ACK] Seq=1 Ack=1 Win=512 Len=1 [TCP segment of a reassembled PDU]"
"930","41.714602","35.190.60.146","192.168.1.20","TCP","66","443  >  54507 [ACK] Seq=1 Ack=2 Win=290 Len=0 SLE=1 SRE=2"
"931","42.771657","192.168.1.20","172.217.22.68","QUIC","1292","Initial, DCID=0052520aa146282f, PKN: 1, PADDING, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO, PING, CRYPTO, CRYPTO, CRYPTO, PADDING"
"932","42.772040","192.168.1.20","172.217.22.68","QUIC","119","0-RTT, DCID=0052520aa146282f"
"933","42.809957","172.217.22.68","192.168.1.20","QUIC","1292","Initial, SCID=c052520aa146282f, PKN: 1, ACK, PADDING"
"934","42.855394","172.217.22.68","192.168.1.20","QUIC","1292","Protected Payload (KP0)"
"935","42.855394","172.217.22.68","192.168.1.20","QUIC","861","Protected Payload (KP0)"
"936","42.855394","172.217.22.68","192.168.1.20","QUIC","187","Protected Payload (KP0)"
"937","42.855394","172.217.22.68","192.168.1.20","QUIC","66","Protected Payload (KP0)"
"938","42.856035","192.168.1.20","172.217.22.68","QUIC","120","Handshake, DCID=c052520aa146282f"
"939","42.856166","192.168.1.20","172.217.22.68","QUIC","73","Protected Payload (KP0), DCID=c052520aa146282f"
"940","42.866749","172.217.22.68","192.168.1.20","QUIC","162","Protected Payload (KP0)"
"941","42.867032","192.168.1.20","172.217.22.68","QUIC","73","Protected Payload (KP0), DCID=c052520aa146282f"
"942","43.314808","18.184.238.147","192.168.1.20","TCP","60","[TCP Keep-Alive] 443  >  54137 [ACK] Seq=1 Ack=1 Win=27 Len=0"
"943","43.314905","192.168.1.20","18.184.238.147","TCP","54","[TCP Keep-Alive ACK] 54137  >  443 [ACK] Seq=1 Ack=2 Win=512 Len=0"
"944","43.322670","192.168.1.20","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"945","43.367196","157.240.252.61","192.168.1.20","TCP","118","5222  >  53063 [PSH, ACK] Seq=20103 Ack=190 Win=589 Len=64 [TCP segment of a reassembled PDU]"
"946","43.369618","192.168.1.20","157.240.252.61","TCP","100","53063  >  5222 [PSH, ACK] Seq=190 Ack=20167 Win=515 Len=46 [TCP segment of a reassembled PDU]"
"947","43.433180","157.240.252.61","192.168.1.20","TCP","60","5222  >  53063 [ACK] Seq=20167 Ack=236 Win=589 Len=0"
"948","43.436954","192.168.1.20","239.255.255.250","SSDP","218","M-SEARCH * HTTP/1.1 "
"949","44.323349","192.168.1.20","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"950","44.444291","192.168.1.20","239.255.255.250","SSDP","218","M-SEARCH * HTTP/1.1 "
"951","44.652541","192.168.1.20","157.240.252.60","TCP","1446","53114  >  443 [ACK] Seq=20770 Ack=1022 Win=513 Len=1392 [TCP segment of a reassembled PDU]"
"952","44.652541","192.168.1.20","157.240.252.60","TCP","1446","53114  >  443 [ACK] Seq=22162 Ack=1022 Win=513 Len=1392 [TCP segment of a reassembled PDU]"
"953","44.652541","192.168.1.20","157.240.252.60","TCP","1446","53114  >  443 [ACK] Seq=23554 Ack=1022 Win=513 Len=1392 [TCP segment of a reassembled PDU]"
"954","44.652541","192.168.1.20","157.240.252.60","TLSv1.2","865","Application Data"
"955","44.722831","157.240.252.60","192.168.1.20","TCP","60","443  >  53114 [ACK] Seq=1022 Ack=24946 Win=1174 Len=0"
"956","44.722831","157.240.252.60","192.168.1.20","TCP","60","443  >  53114 [ACK] Seq=1022 Ack=25757 Win=1185 Len=0"
"957","44.952401","157.240.252.61","192.168.1.20","TCP","1446","5222  >  53063 [ACK] Seq=20167 Ack=236 Win=589 Len=1392 [TCP segment of a reassembled PDU]"
"958","44.952401","157.240.252.61","192.168.1.20","TCP","153","5222  >  53063 [PSH, ACK] Seq=21559 Ack=236 Win=589 Len=99 [TCP segment of a reassembled PDU]"
"959","44.952401","157.240.252.61","192.168.1.20","TCP","1446","5222  >  53063 [ACK] Seq=21658 Ack=236 Win=589 Len=1392 [TCP segment of a reassembled PDU]"
"960","44.952401","157.240.252.61","192.168.1.20","TCP","162","5222  >  53063 [PSH, ACK] Seq=23050 Ack=236 Win=589 Len=108 [TCP segment of a reassembled PDU]"
"961","44.952401","157.240.252.60","192.168.1.20","TLSv1.2","165","Application Data"
"962","44.952401","157.240.252.61","192.168.1.20","TCP","1446","5222  >  53063 [ACK] Seq=23158 Ack=236 Win=589 Len=1392 [TCP segment of a reassembled PDU]"
